id,species,block,inoculant,year,week,month,day,height,length,width,insect.damage,measured.leaf.damaged,mortality,flowering,rosette,number.individuals.in.pot,notes,leafarea,w1,w2,w3,w4,w5,numObs,inoc2
Green-A-Gv-05,geuvir,A,Young,2019,5,7,24,NA,NA,NA,NA ,NA,A,,,NA,NA,NA,1,1,0,1,0,3,Res
Green-A-Sa-01,solarg,A,Young,2019,5,7,24,1,14,4.4,NA ,NA,A,,,NA,bottom leaves purpling,61.6,1,1,1,1,1,5,Res
Green-A-Sa-02,solarg,A,Young,2019,5,7,24,1,13.3,4.1,NA ,NA,A,,,NA,NA,54.53,1,1,1,1,1,5,Res
Green-A-Sa-03,solarg,A,Young,2019,5,7,24,NA,NA,NA,NA ,NA,A,,,NA,limp,NA,1,0,1,1,0,3,Res
Green-A-Sa-04,solarg,A,Young,2019,5,7,24,1,11.3,4.1,NA ,NA,A,,,NA,limp,46.33,0,1,0,0,1,2,Res
Green-A-Sa-05,solarg,A,Young,2019,5,7,24,35.2,9.8,3.8,NA ,NA,A,,,NA,NA,37.24,1,1,1,1,1,5,Res
Green-A-Sc-01,solcae,A,Young,2019,5,7,24,1,4.1,1.2,NA ,NA,A,,,NA,NA,4.92,0,0,1,0,1,2,Res
Green-A-Sc-02,solcae,A,Young,2019,5,7,24,39,9.7,3.3,NA ,NA,A,,,NA,NA,32.01,1,1,1,1,1,5,Res
Green-A-Sc-03,solcae,A,Young,2019,5,7,24,59.4,9.8,3,NA ,NA,A,,,NA,NA,29.4,1,1,0,1,1,4,Res
Green-A-Sc-04,solcae,A,Young,2019,5,7,24,7.9,5.1,2.1,NA ,NA,A,,,NA,NA,10.71,1,1,1,1,1,5,Res
Green-A-Sc-05,solcae,A,Young,2019,5,7,24,NA,NA,NA,NA ,NA,A,,,NA,purpling bottom,NA,1,1,1,1,0,4,Res
Green-B-Cp-01,corpub,B,Young,2019,5,7,24,29.2,10.3,3.8,NA ,NA,A,,,NA,"flowering, slight insect damage",39.14,1,1,1,1,1,5,Res
Green-B-Cp-02,corpub,B,Young,2019,5,7,24,26.5,8.7,3.6,NA ,NA,A,,,NA,"flowering, slight insect damage",31.32,1,1,0,1,1,4,Res
Green-B-Cp-03,corpub,B,Young,2019,5,7,24,42.3,8.8,3.3,SLIGHT,NA,A,,,NA,"flowering, insect damage",29.04,1,1,1,1,1,5,Res
Green-B-Cp-04,corpub,B,Young,2019,5,7,24,NA,NA,NA,NA ,NA,A,,,NA,"flowering, slight insect damage",NA,1,1,1,1,0,4,Res
Green-B-Cp-05,corpub,B,Young,2019,5,7,24,15,9.9,3.3,NA ,NA,A,,,NA,"flowering, heavy inset damage",32.67,0,0,1,0,1,2,Res
Green-B-Gv-01,geuvir,B,Young,2019,5,7,24,1,11.3,6.1,SLIGHT,NA,A,,,NA,Purpling,68.93,1,1,1,1,1,5,Res
Green-B-Gv-02,geuvir,B,Young,2019,5,7,24,1,12,6.8,INTERMEDIATE,NA,A,,,NA,purpling,81.6,0,0,1,0,1,2,Res
Green-B-Gv-03,geuvir,B,Young,2019,5,7,24,1,10.2,6,SLIGHT,NA,A,,,NA,2 plants,61.2,1,1,1,1,1,5,Res
Green-B-Gv-04,geuvir,B,Young,2019,5,7,24,NA,NA,NA,HEAVY,NA,A,,,NA,2 plants,NA,1,1,0,1,0,3,Res
Green-B-Gv-05,geuvir,B,Young,2019,5,7,24,1,8.2,4.9,NA ,NA,A,,,NA,"2 plants, darker in color",40.18,1,1,1,1,1,5,Res
Green-B-Sa-01,solarg,B,Young,2019,5,7,24,1,14.9,4.1,NA ,NA,A,,,NA,"2 plants, both rosettes",61.09,1,1,0,1,1,4,Res
Green-B-Sa-02,solarg,B,Young,2019,5,7,24,NA,NA,NA,NA ,NA,A,,,NA,"2 plants, both rosettes",NA,1,1,1,1,0,4,Res
Green-B-Sa-03,solarg,B,Young,2019,5,7,24,1,15.4,4.1,NA ,NA,A,,,NA,"2 plants, both rosettes, slight insect damage",63.14,1,0,1,1,1,4,Res
Green-B-Sa-04,solarg,B,Young,2019,5,7,24,1,10.3,4.2,NA ,NA,A,,,NA,1 rosette,43.26,1,1,1,1,1,5,Res
Green-B-Sa-05,solarg,B,Young,2019,5,7,24,1,17.1,5.1,NA ,NA,A,,,NA,"2 plants, both rosettes",87.21,0,1,1,0,1,3,Res
Green-B-Sc-01,solcae,B,Young,2019,5,7,24,NA,NA,NA,NA ,NA,A,,,NA,purpling,NA,1,0,1,1,0,3,Res
Green-B-Sc-02,solcae,B,Young,2019,5,7,24,48.7,8,2.8,NA ,NA,A,,,NA,NA,22.4,0,1,1,0,1,3,Res
Green-B-Sc-03,solcae,B,Young,2019,5,7,24,45.3,11.6,3.8,NA ,NA,A,,,NA,Lighter in color,44.08,1,1,1,1,1,5,Res
Green-B-Sc-04,solcae,B,Young,2019,5,7,24,30.2,7.9,2.8,NA ,NA,A,,,NA,NA,22.12,1,1,1,1,1,5,Res
Green-B-Sc-05,solcae,B,Young,2019,5,7,24,38.4,9.1,3.2,NA ,NA,A,,,NA,NA,29.12,1,1,0,1,1,4,Res
Green-C-Cp-01,corpub,C,Young,2019,5,7,24,NA,NA,NA,NA ,NA,A,,,NA,flowering,NA,1,1,0,0,0,2,Res
Green-C-Cp-02,corpub,C,Young,2019,5,7,24,32.1,9.8,3.8,NA ,NA,A,,,NA,"flowering, insect damage",37.24,1,1,1,1,1,5,Res
Green-C-Cp-03,corpub,C,Young,2019,5,7,24,50.2,9,4.3,NA ,Y,A,,,NA,"flowering, insect damage",38.7,1,0,1,1,1,4,Res
Green-C-Cp-04,corpub,C,Young,2019,5,7,24,36.8,9.5,3.8,NA ,NA,A,,,NA,"flowering, purpling",36.1,0,1,1,1,1,4,Res
Green-C-Cp-05,corpub,C,Young,2019,5,7,24,22.1,9.1,3.7,NA ,NA,A,,,NA,"2 plants, purpling bottom half",33.67,1,1,1,1,1,5,Res
Green-C-Gv-01,geuvir,C,Young,2019,5,7,24,1,12.8,7.3,INTERMEDIATE,NA,A,,,NA,NA,93.44,0,1,0,1,1,3,Res
Green-C-Gv-02,geuvir,C,Young,2019,5,7,24,1,13.7,6.6,INTERMEDIATE,NA,A,,,NA,"2 Plants, purpling",90.42,1,1,1,1,1,5,Res
Green-C-Gv-03,geuvir,C,Young,2019,5,7,24,NA,NA,NA,NA ,NA,A,,,NA,"2 plants, purpling",NA,1,0,1,1,0,3,Res
Green-C-Gv-04,geuvir,C,Young,2019,5,7,24,1,13.1,6.6,NA ,NA,A,,,NA,NA,86.46,1,1,1,0,1,4,Res
Green-C-Gv-05,geuvir,C,Young,2019,5,7,24,1,11.6,5.7,NA ,NA,A,,,NA,"2 plants, purpling",66.12,1,1,1,1,1,5,Res
Green-C-Sa-01,solarg,C,Young,2019,5,7,24,20.1,8.2,2.9,NA ,NA,A,,,NA,2 plants,23.78,1,1,1,1,1,5,Res
Green-C-Sa-02,solarg,C,Young,2019,5,7,24,22.6,11.5,3.6,NA ,NA,A,,,NA,"2 plants, 1 rosette",41.4,0,1,1,1,1,4,Res
Green-C-Sa-03,solarg,C,Young,2019,5,7,24,29.5,15.2,4.9,NA ,NA,A,,,NA,NA,74.48,1,0,1,1,1,4,Res
Green-C-Sa-04,solarg,C,Young,2019,5,7,24,NA,NA,NA,NA ,NA,A,,,NA,slight insect damage,NA,1,1,1,0,0,3,Res
Green-C-Sa-05,solarg,C,Young,2019,5,7,24,1,10.9,2.8,NA ,NA,A,,,NA,"2 plants, both rosettes",30.52,1,1,0,1,1,4,Res
Green-C-Sc-01,solcae,C,Young,2019,5,7,24,3.5,8.1,2.9,NA ,NA,A,,,NA,purpling on bottom,23.49,1,1,1,1,1,5,Res
Green-C-Sc-02,solcae,C,Young,2019,5,7,24,NA,NA,NA,NA ,NA,A,,,NA,misshappen leaves,NA,1,1,1,0,0,3,Res
Green-C-Sc-03,solcae,C,Young,2019,5,7,24,52.4,9.9,3.6,NA ,NA,A,,,NA,NA,35.64,1,1,1,1,1,5,Res
Green-C-Sc-04,solcae,C,Young,2019,5,7,24,46.4,8.8,3.4,NA ,NA,A,,,NA,NA,29.92,0,1,1,1,1,4,Res
Green-C-Sc-05,solcae,C,Young,2019,5,7,24,40.3,8.6,3.2,NA ,NA,A,,,NA,NA,27.52,1,0,0,1,1,3,Res
Green-D-Cp-01,corpub,D,Young,2019,5,7,24,NA,NA,NA,NA ,NA,A,,,NA,"flowering, 3 stems",NA,1,1,0,1,0,3,Res
Green-D-Cp-02,corpub,D,Young,2019,5,7,24,30.6,10.9,4.1,NA ,NA,A,,,NA,"flowering, 2 stems",44.69,0,1,1,1,1,4,Res
Green-D-Cp-03,corpub,D,Young,2019,5,7,24,36.5,9.8,4.2,NA ,NA,A,,,NA,"flowering, insect damage",41.16,1,0,1,1,1,4,Res
Green-D-Cp-04,corpub,D,Young,2019,5,7,24,19.4,6.4,3.2,NA ,NA,A,,,NA,"2 plants, flowering",20.48,1,1,1,1,1,5,Res
Green-D-Cp-05,corpub,D,Young,2019,5,7,24,30.6,8.7,2.8,NA ,NA,A,,,NA,flowering slight insect damage,24.36,1,1,1,0,1,4,Res
Green-D-Gv-01,geuvir,D,Young,2019,5,7,24,1,15.4,7.4,NA ,NA,A,,,NA,"2 plants, purpling",113.96,1,1,1,1,1,5,Res
Green-D-Gv-02,geuvir,D,Young,2019,5,7,24,1,11.8,6.4,INTERMEDIATE,NA,A,,,NA,purpling,75.52,1,0,0,1,1,3,Res
Green-D-Gv-03,geuvir,D,Young,2019,5,7,24,1,14.3,6.8,NA ,NA,A,,,NA,purpling,97.24,0,1,1,0,1,3,Res
Green-D-Gv-04,geuvir,D,Young,2019,5,7,24,1,12.9,6.7,SLIGHT,NA,A,,,NA,purpling,86.43,1,1,1,1,1,5,Res
Green-D-Gv-05,geuvir,D,Young,2019,5,7,24,NA,NA,NA,NA ,NA,A,,,NA,"3 plants, purpling, darker in colro",NA,1,1,1,1,0,4,Res
Green-D-Sa-01,solarg,D,Young,2019,5,7,24,NA,NA,NA,NA ,NA,A,,,NA,"2 plants, both rosette",NA,1,1,0,1,0,3,Res
Green-D-Sa-02,solarg,D,Young,2019,5,7,24,42.1,10.3,3.6,NA ,NA,A,,,NA,"2 plants, 1 rosette",37.08,1,1,1,1,1,5,Res
Green-D-Sa-03,solarg,D,Young,2019,5,7,24,32.9,14.4,5.1,NA ,NA,A,,,NA,"2 plants, 1 rosette",73.44,1,1,1,1,1,5,Res
Green-D-Sa-04,solarg,D,Young,2019,5,7,24,29.7,11.1,4.2,NA ,NA,A,,,NA,slight insect damage,46.62,0,1,1,1,1,4,Res
Green-D-Sa-05,solarg,D,Young,2019,5,7,24,32.1,9.9,3.4,NA ,NA,A,,,NA,"2 plants, light insect damage",33.66,1,0,1,0,1,3,Res
Green-D-Sc-01,solcae,D,Young,2019,5,7,24,30.3,8.6,3.3,NA ,NA,A,,,NA,purpling,28.38,1,1,1,1,1,5,Res
Green-D-Sc-02,solcae,D,Young,2019,5,7,24,NA,NA,NA,NA ,NA,A,,,NA,NA,NA,1,1,1,0,0,3,Res
Green-D-Sc-03,solcae,D,Young,2019,5,7,24,48.9,8.5,3,NA ,NA,A,,,NA,purpling,25.5,0,0,0,1,1,2,Res
Green-D-Sc-04,solcae,D,Young,2019,5,7,24,43.4,7.5,2.9,NA ,NA,A,,,NA,NA,21.75,1,1,1,1,1,5,Res
Green-D-Sc-05,solcae,D,Young,2019,5,7,24,22.1,6,1.9,NA ,NA,A,,,NA,NA,11.4,1,1,1,1,1,5,Res
Green-E-Cp-01,corpub,E,Young,2019,5,7,24,NA,NA,NA,NA ,NA,A,,,NA,flowering,NA,1,1,1,0,0,3,Res
Green-E-Cp-02,corpub,E,Young,2019,5,7,24,26.7,8.3,3.6,NA ,NA,A,,,NA,"2 plants, flowering",29.88,1,1,0,1,1,4,Res
Green-E-Cp-03,corpub,E,Young,2019,5,7,24,33.2,9.3,3.9,NA ,NA,A,,,NA,flowering,36.27,1,0,1,1,1,4,Res
Green-E-Cp-04,corpub,E,Young,2019,5,7,24,30.1,8.4,3.5,NA ,NA,A,,,NA,flowering,29.4,0,1,1,1,1,4,Res
Green-E-Cp-05,corpub,E,Young,2019,5,7,24,12.3,6.9,2.6,NA ,NA,A,,,NA,"2 plants, flowering",17.94,1,1,1,1,1,5,Res
Green-E-Gv-01,geuvir,E,Young,2019,5,7,24,1,10.5,6.2,NA ,NA,A,,,NA,"2 plants, darker in color",65.1,0,1,1,1,1,4,Res
Green-E-Gv-02,geuvir,E,Young,2019,5,7,24,1,12.5,6.3,NA ,NA,A,,,NA,2 plants,78.75,1,1,1,1,1,5,Res
Green-E-Gv-03,geuvir,E,Young,2019,5,7,24,NA,NA,NA,NA ,NA,A,,,NA,NA,NA,1,1,1,0,0,3,Res
Green-E-Gv-04,geuvir,E,Young,2019,5,7,24,1,10.6,5.4,NA ,NA,A,,,NA,"2 plants,",57.24,1,0,1,1,1,4,Res
Green-E-Gv-05,geuvir,E,Young,2019,5,7,24,1,11.9,5.8,NA ,NA,A,,,NA,"2 plants, darker in color",69.02,1,1,0,1,1,4,Res
Green-E-Sa-01,solarg,E,Young,2019,5,7,24,50.4,11,3.9,NA ,NA,A,,,NA,lighter in color,42.9,1,1,1,0,1,4,Res
Green-E-Sa-02,solarg,E,Young,2019,5,7,24,1,15.1,4.8,NA ,NA,A,,,NA,"2 plants, slight insect damage",72.48,0,0,1,1,1,3,Res
Green-E-Sa-03,solarg,E,Young,2019,5,7,24,28.6,15,5.1,NA ,NA,A,,,NA,lighter in color,76.5,1,1,0,1,1,4,Res
Green-E-Sa-04,solarg,E,Young,2019,5,7,24,NA,NA,NA,NA ,NA,A,,,NA,2 plants,NA,1,1,1,1,0,4,Res
Green-E-Sa-05,solarg,E,Young,2019,5,7,24,35.7,6,2.1,NA ,NA,A,,,NA,2 plants,12.6,1,1,1,1,1,5,Res
Green-E-Sc-01,solcae,E,Young,2019,5,7,24,34.4,8.5,2.9,NA ,NA,A,,,NA,"purpling, lighter in color",24.65,1,0,0,1,1,3,Res
Green-E-Sc-02,solcae,E,Young,2019,5,7,24,45.2,7.5,2.4,NA ,NA,A,,,NA,lighter in color,18,0,1,1,1,1,4,Res
Green-E-Sc-03,solcae,E,Young,2019,5,7,24,43,7.9,2.9,NA ,NA,A,,,NA,NA,22.91,1,1,1,1,1,5,Res
Green-E-Sc-04,solcae,E,Young,2019,5,7,24,NA,NA,NA,NA ,NA,A,,,NA,NA,NA,1,1,1,1,0,4,Res
Green-E-Sc-05,solcae,E,Young,2019,5,7,24,17,6.1,2,NA ,NA,A,,,NA,NA,12.2,1,1,1,0,1,4,Res
Green-F-Cp-01,corpub,F,Young,2019,5,7,24,30.5,11.2,4.6,NA ,NA,A,,,NA,flowering,51.52,1,1,1,1,1,5,Res
Green-F-Cp-02,corpub,F,Young,2019,5,7,24,NA,NA,NA,NA ,NA,A,,,NA,flowering,NA,1,1,1,1,0,4,Res
Green-F-Cp-03,corpub,F,Young,2019,5,7,24,46.1,10.2,3.9,NA ,NA,A,,,NA,flowering,39.78,1,1,1,0,1,4,Res
Green-F-Cp-04,corpub,F,Young,2019,5,7,24,29.6,8.7,3.1,NA ,NA,A,,,NA,"2 plants, flwoering",26.97,1,1,0,1,1,4,Res
Green-F-Cp-05,corpub,F,Young,2019,5,7,24,10.3,4.2,2.1,NA ,NA,A,,,NA,2 plants,8.82,0,0,1,1,1,3,Res
Green-F-Gv-01,geuvir,F,Young,2019,5,7,24,1,8.8,5.3,NA ,NA,A,,,NA,"3 plants, purpling",46.64,1,1,1,0,1,4,Res
Green-F-Gv-02,geuvir,F,Young,2019,5,7,24,1,13.8,7.5,NA ,NA,A,,,NA,"2 plants, purpling",103.5,1,1,1,1,1,5,Res
Green-F-Gv-03,geuvir,F,Young,2019,5,7,24,1,11.5,6.1,NA ,NA,A,,,NA,"3 plants, purpling",70.15,1,1,1,1,1,5,Res
Green-F-Gv-04,geuvir,F,Young,2019,5,7,24,1,10.5,5.3,NA ,NA,A,,,NA,"2 plant, purpling",55.65,1,0,1,1,1,4,Res
Green-F-Gv-05,geuvir,F,Young,2019,5,7,24,NA,NA,NA,NA ,NA,A,,,NA,"2 plants, darker in color",NA,0,1,0,1,0,2,Res
Green-F-Sa-01,solarg,F,Young,2019,5,7,24,26.4,11.9,4.3,NA ,NA,A,,,NA,"2 plants, 1 rosette",51.17,0,1,1,1,1,4,Res
Green-F-Sa-02,solarg,F,Young,2019,5,7,24,29.1,9.2,3.6,NA ,NA,A,,,NA,"2 plants, both rosette",33.12,1,1,1,1,1,5,Res
Green-F-Sa-03,solarg,F,Young,2019,5,7,24,1,6.3,3.6,NA ,NA,A,,,NA,"3 plants, all rosettes",22.68,1,0,1,1,1,4,Res
Green-F-Sa-04,solarg,F,Young,2019,5,7,24,NA,NA,NA,NA ,NA,A,,,NA,"rosette, slight insect damage",NA,1,1,0,0,0,2,Res
Green-F-Sa-05,solarg,F,Young,2019,5,7,24,1,12.2,4.5,NA ,NA,A,,,NA,"2 plants, both rosette, slight insect damage",54.9,1,1,1,1,1,5,Res
Green-F-Sc-01,solcae,F,Young,2019,5,7,24,51.2,6.9,3,NA ,NA,A,,,NA,purpling,20.7,1,1,1,1,1,5,Res
Green-F-Sc-02,solcae,F,Young,2019,5,7,24,25.2,6.1,2.4,NA ,NA,A,,,NA,NA,14.64,1,1,1,0,1,4,Res
Green-F-Sc-03,solcae,F,Young,2019,5,7,24,27,6.7,2.3,NA ,NA,A,,,NA,NA,15.41,1,1,0,1,1,4,Res
Green-F-Sc-04,solcae,F,Young,2019,5,7,24,NA,NA,NA,NA ,NA,A,,,NA,NA,NA,1,1,1,1,0,4,Res
Green-F-Sc-05,solcae,F,Young,2019,5,7,24,9.1,5.2,1.8,NA ,NA,A,,,NA,NA,9.36,0,0,1,1,1,3,Res
Green-G-Cp-01,corpub,G,Young,2019,5,7,24,19,8.4,3.2,NA ,NA,A,,,NA,"2 plants, flowering",26.88,1,1,1,1,1,5,Res
Green-G-Cp-02,corpub,G,Young,2019,5,7,24,45.9,9.2,4.2,NA ,NA,A,,,NA,flowering,38.64,1,1,0,1,1,4,Res
Green-G-Cp-03,corpub,G,Young,2019,5,7,24,26.5,10.2,3.9,NA ,NA,A,,,NA,"flowering, purpling spotting",39.78,0,1,1,0,1,3,Res
Green-G-Cp-04,corpub,G,Young,2019,5,7,24,NA,NA,NA,NA ,NA,A,,,NA,"3 plants, flowering",NA,1,0,1,1,0,3,Res
Green-G-Cp-05,corpub,G,Young,2019,5,7,24,21.4,5.9,2.6,NA ,NA,A,,,NA,Flowering,15.34,1,1,1,1,1,5,Res
Green-G-Gv-01,geuvir,G,Young,2019,5,7,24,1,8.8,5.3,NA ,NA,A,,,NA,"2 plants, darker in color, purpling",46.64,1,1,0,1,1,4,Res
Green-G-Gv-02,geuvir,G,Young,2019,5,7,24,1,11.1,6,NA ,NA,A,,,NA,"2 plants, purpling",66.6,0,1,1,0,1,3,Res
Green-G-Gv-03,geuvir,G,Young,2019,5,7,24,1,12.9,6.5,NA ,NA,A,,,NA,"2 plants, purpling",83.85,1,1,1,1,1,5,Res
Green-G-Gv-04,geuvir,G,Young,2019,5,7,24,1,11.4,6.4,NA ,NA,A,,,NA,"2 plants, purpling",72.96,1,0,1,1,1,4,Res
Green-G-Gv-05,geuvir,G,Young,2019,5,7,24,NA,NA,NA,NA ,NA,A,,,NA,"2 plants, purpling",NA,1,1,1,1,0,4,Res
Green-G-Sa-01,solarg,G,Young,2019,5,7,24,33.5,9.3,3.1,NA ,NA,A,,,NA,NA,28.83,1,1,1,1,1,5,Res
Green-G-Sa-02,solarg,G,Young,2019,5,7,24,NA,NA,NA,NA ,NA,A,,,NA,1 rosette,NA,0,0,1,0,0,1,Res
Green-G-Sa-03,solarg,G,Young,2019,5,7,24,38.1,9.2,3.5,NA ,NA,A,,,NA,"2 plants, 1 rosette",32.2,1,1,1,1,1,5,Res
Green-G-Sa-04,solarg,G,Young,2019,5,7,24,1,15.1,4.9,NA ,NA,A,,,NA,"2 plants, both rosettes",73.99,1,1,0,1,1,4,Res
Green-G-Sa-05,solarg,G,Young,2019,5,7,24,1,12.2,4.8,NA ,NA,A,,,NA,1 rosette,58.56,1,1,1,1,1,5,Res
Green-G-Sc-01,solcae,G,Young,2019,5,7,24,47.1,5.4,2.5,NA ,NA,A,,,NA,purpling on bottom,13.5,0,1,1,1,1,4,Res
Green-G-Sc-02,solcae,G,Young,2019,5,7,24,45.3,8.1,2.8,NA ,NA,A,,,NA,NA,22.68,1,1,1,1,1,5,Res
Green-G-Sc-03,solcae,G,Young,2019,5,7,24,48,7.3,3.1,NA ,NA,A,,,NA,NA,22.63,0,1,1,1,1,4,Res
Green-G-Sc-04,solcae,G,Young,2019,5,7,24,NA,NA,NA,NA ,NA,A,,,NA,"2 plants, lighter in color",NA,1,0,1,0,0,2,Res
Green-G-Sc-05,solcae,G,Young,2019,5,7,24,24,7.1,2.3,NA ,NA,A,,,NA,2 plants,16.33,1,1,0,1,1,4,Res
Green-H-Cp-01,corpub,H,Young,2019,5,7,24,19.9,6.2,2.7,NA ,NA,A,,,NA,"2 plants, flowering",16.74,1,1,0,0,1,3,Res
Green-H-Cp-02,corpub,H,Young,2019,5,7,24,42.3,10.1,4.1,NA ,NA,A,,,NA,flowering,41.41,1,0,1,1,1,4,Res
Green-H-Cp-03,corpub,H,Young,2019,5,7,24,24.6,14,5,NA ,NA,A,,,NA,flowering,70,0,1,1,1,1,4,Res
Green-H-Cp-04,corpub,H,Young,2019,5,7,24,NA,NA,NA,NA ,NA,A,,,NA,flowering,NA,1,1,1,1,0,4,Res
Green-H-Cp-05,corpub,H,Young,2019,5,7,24,26.6,8,3.3,NA ,NA,A,,,NA,"2 plants, flowering",26.4,1,1,1,1,1,5,Res
Green-H-Gv-01,geuvir,H,Young,2019,5,7,24,1,11,6.3,NA ,NA,A,,,NA,"3 plants, darker in color, purpling",69.3,1,1,0,1,1,4,Res
Green-H-Gv-02,geuvir,H,Young,2019,5,7,24,1,11.7,6.4,NA ,NA,A,,,NA,"2 plants, purpling",74.88,1,1,1,0,1,4,Res
Green-H-Gv-03,geuvir,H,Young,2019,5,7,24,1,12.8,7.4,NA ,NA,A,,,NA,purpling,94.72,0,1,1,1,1,4,Res
Green-H-Gv-04,geuvir,H,Young,2019,5,7,24,1,12.9,6.3,NA ,NA,A,,,NA,purpling,81.27,1,1,1,1,1,5,Res
Green-H-Gv-05,geuvir,H,Young,2019,5,7,24,NA,NA,NA,NA ,NA,A,,,NA,"2 plants, darker in color, purpling, wilted",NA,1,1,1,1,0,4,Res
Green-H-Sa-01,solarg,H,Young,2019,5,7,24,44,9.6,3.5,NA ,NA,A,,,NA,"2 plants, slight insect damage",33.6,1,1,1,0,1,4,Res
Green-H-Sa-02,solarg,H,Young,2019,5,7,24,41.4,13.5,5,NA ,NA,A,,,NA,"2 plants, 1 rosette, slight insect damage",67.5,1,1,1,1,1,5,Res
Green-H-Sa-03,solarg,H,Young,2019,5,7,24,51.1,10.3,3.6,NA ,NA,A,,,NA,"2 plants, 1 rosette, slight insect damage",37.08,1,1,1,1,1,5,Res
Green-H-Sa-04,solarg,H,Young,2019,5,7,24,NA,NA,NA,NA ,NA,A,,,NA,"2 plants, both rosette",NA,0,0,0,1,0,1,Res
Green-H-Sa-05,solarg,H,Young,2019,5,7,24,1,10.2,4.2,NA ,NA,A,,,NA,"2 plants, both rosetes",42.84,1,1,1,1,1,5,Res
Green-H-Sc-01,solcae,H,Young,2019,5,7,24,34.4,7.2,2.5,NA ,NA,A,,,NA,"purpling, darker in color",18,1,1,1,1,1,5,Res
Green-H-Sc-02,solcae,H,Young,2019,5,7,24,39.1,7.1,2.7,NA ,NA,A,,,NA,NA,19.17,1,1,0,1,1,4,Res
Green-H-Sc-03,solcae,H,Young,2019,5,7,24,NA,NA,NA,NA ,NA,A,,,NA,purpling on distal end of bottom half,NA,0,1,1,1,0,3,Res
Green-H-Sc-04,solcae,H,Young,2019,5,7,24,41.1,8,3.1,NA ,NA,A,,,NA,2 plants,24.8,1,0,1,1,1,4,Res
Green-H-Sc-05,solcae,H,Young,2019,5,7,24,46.5,9.4,3.5,NA,NA,A,,,NA,Darker in color,32.9,1,1,1,0,1,4,Res
Pink-A-Cp-01,corpub,A,Middle,2019,5,7,25,21.1,4.4,1.8,NA,NA,A,N,N,1,beginning to flower,7.92,1,1,1,0,1,4,Res
Pink-A-Cp-02,corpub,A,Middle,2019,5,7,25,24.4,4.3,1.8,NA,NA,A,Y,N,1,"flowering, 1 dead and 1 live flower, 8 buds",7.74,1,1,1,1,1,5,Res
Pink-A-Cp-03,corpub,A,Middle,2019,5,7,25,NA,NA,NA,NA,NA,A,Y,N,1,"beginning to flower, 2 buds",NA,0,1,1,1,0,3,Res
Pink-A-Cp-04,corpub,A,Middle,2019,5,7,25,30.2,6.7,3.9,NA,NA,A,Y,N,1,"flowering, 1 dead flower and 6 buds",26.13,1,1,1,1,1,5,Res
Pink-A-Cp-05,corpub,A,Middle,2019,5,7,25,21.2,8,2.2,NA,NA,A,Y,N,1,"flowering, 1 bud",17.6,1,0,0,1,1,3,Res
Pink-A-Gv-01,geuvir,A,Middle,2019,5,7,25,NA,NA,NA,NA,NA,A,N,N,1,purpling,NA,1,1,1,0,0,3,Res
Pink-A-Gv-02,geuvir,A,Middle,2019,5,7,25,1,10.2,5.9,NA,NA,A,N,N,2,"2 plants, purpling",60.18,1,1,1,1,1,5,Res
Pink-A-Gv-03,geuvir,A,Middle,2019,5,7,25,1,11.1,5.7,NA,NA,A,N,N,1,purpling,63.27,1,1,0,1,1,4,Res
Pink-A-Gv-04,geuvir,A,Middle,2019,5,7,25,1,11.5,6.2,NA,NA,A,N,N,2,"2 plants, purpling",71.3,0,0,1,1,1,3,Res
Pink-A-Gv-05,geuvir,A,Middle,2019,5,7,25,1,11.4,6,NA,NA,A,N,N,2,"2 plants, purpling",68.4,1,1,1,1,1,5,Res
Pink-A-Sa-01,solarg,A,Middle,2019,5,7,25,33.3,8,3.2,NA,NA,A,N,Y,2,"2 plants, 1 rosette",25.6,1,1,1,1,1,5,Res
Pink-A-Sa-02,solarg,A,Middle,2019,5,7,25,1,12,3.8,NA,NA,A,N,Y,2,"2 plants, both rosettes",45.6,1,1,1,1,1,5,Res
Pink-A-Sa-03,solarg,A,Middle,2019,5,7,25,35.6,9.2,3.1,NA,NA,A,N,Y,2,"2 plants, 1 rosette",28.52,1,1,1,0,1,4,Res
Pink-A-Sa-04,solarg,A,Middle,2019,5,7,25,NA,NA,NA,NA,NA,A,N,Y,2,"2 plants, both rosettes",NA,1,1,0,1,0,3,Res
Pink-A-Sa-05,solarg,A,Middle,2019,5,7,25,22.5,6.2,2,NA,NA,A,N,Y,3,"3 plants, 2 rosettes, bottom half yellowing and brown potting, slight insect damage",12.4,0,0,1,1,1,3,Res
Pink-A-Sc-01,solcae,A,Middle,2019,5,7,25,39.1,8,2.2,NA,NA,A,N,N,1,NA,17.6,0,0,0,1,1,2,Res
Pink-A-Sc-02,solcae,A,Middle,2019,5,7,25,NA,NA,NA,NA,NA,A,N,N,1,Lighter in color,NA,1,1,1,0,0,3,Res
Pink-A-Sc-03,solcae,A,Middle,2019,5,7,25,31.7,6.3,2.1,NA,NA,A,N,N,1,NA,13.23,1,1,1,1,1,5,Res
Pink-A-Sc-04,solcae,A,Middle,2019,5,7,25,27.1,6.5,2.7,NA,NA,A,N,N,1,NA,17.55,1,1,1,1,1,5,Res
Pink-A-Sc-05,solcae,A,Middle,2019,5,7,25,24.6,7.4,2.3,NA,NA,A,N,N,1,NA,17.02,1,1,1,1,1,5,Res
